filepath,label,img_size
data\bali-26_train\bali-26_train\dragonfruit\8225.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8226.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8227.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8228.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8229.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8230.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8231.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8232.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8233.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8234.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8235.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8236.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8237.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8238.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8239.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8240.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8241.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8242.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8243.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8244.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8245.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8246.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8247.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8248.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8249.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8250.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8251.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8252.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8253.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8254.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8255.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8256.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8257.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8258.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8259.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8260.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8261.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8262.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8263.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8264.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8265.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8266.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8267.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8268.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8269.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8270.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8271.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8272.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8273.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8274.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8275.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8276.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8277.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8278.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8279.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8280.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8281.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8282.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8283.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8284.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8285.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8286.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8287.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8288.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8289.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8290.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8291.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8292.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8293.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8294.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8295.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8296.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8297.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8298.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8299.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8300.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8301.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8302.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8303.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8304.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8305.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8306.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8307.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8308.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8309.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8310.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8311.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8312.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8313.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8314.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8315.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8316.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8317.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8318.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8319.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8320.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8321.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8322.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8323.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8324.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8325.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8326.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8327.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8328.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8329.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8330.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8331.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8332.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8333.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8334.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8335.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8336.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8337.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8338.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8339.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8340.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8341.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8342.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8343.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8344.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8345.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8346.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8347.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8348.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8349.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8350.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8351.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8352.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8353.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8354.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8355.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8356.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8357.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8358.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8359.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8360.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8361.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8362.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8363.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8364.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8365.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8366.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8367.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8368.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8369.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8370.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8371.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8372.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8373.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8374.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8375.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8376.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8377.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8378.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8379.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8380.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8381.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8382.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8383.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8384.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8385.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8386.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8387.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8388.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8389.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8390.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8391.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8392.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8393.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8394.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8395.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8396.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8397.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8398.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8399.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8400.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8401.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8402.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8403.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8404.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8405.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8406.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8407.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8408.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8409.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8410.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8411.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8412.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8413.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8414.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8415.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8416.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8417.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8418.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8419.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8420.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8421.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8422.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8423.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8424.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8425.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8426.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8427.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8428.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8429.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8430.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8431.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8432.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8433.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8434.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8435.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8436.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8437.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8438.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8439.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8440.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8441.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8442.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8443.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8444.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8445.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8446.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8447.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8448.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8449.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8450.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8451.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8452.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8453.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8454.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8455.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8456.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8457.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8458.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8459.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8460.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8461.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8462.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8463.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8464.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8465.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8466.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8467.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8468.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8469.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8470.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8471.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8472.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8473.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8474.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8475.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8476.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8477.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8478.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8479.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8480.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8481.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8482.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8483.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8484.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8485.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8486.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8487.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8488.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8489.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8490.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8491.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8492.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8493.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8494.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8495.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8496.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8497.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8498.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8499.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8500.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8501.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8502.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8503.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8504.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8505.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8506.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8507.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8508.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8509.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8510.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8511.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8512.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8513.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8514.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8515.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8516.jpg,dragonfruit,1
data\bali-26_train\bali-26_train\dragonfruit\8517.jpg,dragonfruit,1
